probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2212,1.675,1000080160,0.215708,0.385572,0.208863,0.450483,0.295603,0.488208,0.291818,0.468896,0.234695,0.418212,0.253551,0.479283,0.280163,0.470892,0.281426,0.469969
2212,0.925,1000080160,0.204431,0.367482,0.18912,0.44098,0.273394,0.457928,0.265731,0.457996,0.229645,0.408301,0.239095,0.46828,0.29206,0.483267,0.286976,0.466421
2212,1.175,1000260560,0.0903172,0.174052,0.0905454,0.243936,0.107352,0.193211,0.100307,0.233724,0.0988854,0.181355,0.0873287,0.230082,0.088555,0.163302,0.0637038,0.218215
2212,0.425,1000060120,0.21185,0.368128,0.169569,0.414462,0.451497,0.686594,0.442497,0.538894,0.299277,0.491597,0.292709,0.466975,0.51975,0.781442,0.512208,0.588172
2212,0.675,1000260560,0.110682,0.198744,0.108206,0.23824,0.147942,0.243463,0.140859,0.238531,0.151841,0.247362,0.142568,0.237245,0.171011,0.269806,0.160745,0.241938
2212,1.425,1000060120,0.273512,0.453218,0.251885,0.443718,0.33526,0.533587,0.320597,0.471331,0.201565,0.369661,0.199419,0.45595,0.297195,0.493684,0.299934,0.477035
2212,1.425,1000080160,0.223091,0.393712,0.212528,0.446994,0.291171,0.484071,0.290625,0.471152,0.220953,0.398366,0.229551,0.467776,0.27416,0.463798,0.276942,0.469986
2212,0.425,1000260560,0.11348,0.200549,0.105839,0.232935,0.219567,0.335102,0.217597,0.274177,0.248056,0.371031,0.244372,0.289275,0.334126,0.485562,0.331684,0.354037
2212,1.425,1000260560,0.0819491,0.162959,0.0829162,0.24704,0.103819,0.190428,0.101682,0.239088,0.0957769,0.179598,0.0912069,0.237707,0.0750949,0.146573,0.0476536,0.221673
2212,1.175,1000180400,0.114944,0.204688,0.113723,0.239724,0.132924,0.225412,0.127,0.236604,0.131146,0.226563,0.134244,0.245921,0.117052,0.201063,0.0986879,0.222153
2212,1.675,1000180400,0.101527,0.187844,0.100465,0.240417,0.147488,0.246051,0.148231,0.246817,0.13519,0.234827,0.146968,0.256191,0.102706,0.183778,0.0859978,0.223956
2212,1.925,1000180400,0.0941998,0.17826,0.092121,0.240529,0.151983,0.251267,0.152883,0.247951,0.140654,0.243201,0.157062,0.26244,0.111356,0.19753,0.102553,0.231755
2212,1.675,1000260560,0.0686819,0.145766,0.068304,0.253662,0.115367,0.208217,0.121881,0.248295,0.102023,0.19004,0.106263,0.24591,0.0685789,0.139911,0.0471925,0.231458
2212,1.425,1000180400,0.109981,0.198651,0.109997,0.240838,0.138375,0.232091,0.13368,0.238553,0.127729,0.223364,0.133368,0.248291,0.110901,0.193652,0.0940807,0.22328
2212,1.925,1000260560,0.0609201,0.134318,0.0566533,0.255958,0.120604,0.2149,0.127634,0.249062,0.111991,0.20453,0.121868,0.251522,0.0727148,0.147731,0.0602295,0.237962
2212,0.225,1000080160,0.177512,0.32858,0.144405,0.426674,0.443118,0.678447,0.437256,0.538038,0.504395,0.762975,0.501197,0.582638,0.79857,1.18489,0.778726,0.817913
2212,0.475,1000080160,0.186612,0.343842,0.164365,0.436298,0.394629,0.614953,0.389585,0.510758,0.329286,0.535361,0.334325,0.491272,0.532741,0.801182,0.529499,0.603099
2212,1.975,1000060120,0.273735,0.452871,0.250567,0.442167,0.37086,0.581915,0.361763,0.493707,0.229122,0.406718,0.236248,0.465634,0.301547,0.497583,0.300514,0.474254
