probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4211,0.325,1000060120,4.46857,1.04571,1.02031,0.789967,4.17663,9.47474,3.38508,5.87784,3.69787,2.70728,1.60588,1.91702,3.36566,11.2138,2.78637,4.37458
-211,0.075,1000060120,2.00006,12.4481,0.614998,0.447002,2.00118,16.8578,2.94343,2.11437,2.36635,14.6161,1.32737,2.28756,2.00069,10.8102,1.85381,1.33496,,,,,,,,,,,,,,,,,,
-211,0.125,1000060120,2,11.9506,1.25415,0.874786,2,15.1441,3.03693,2.18872,2.80219,9.51364,1.39227,2.07437,2.00052,16.6162,2.0585,1.44179,,,,,,,,,,,,,,,,,,
-211,0.175,1000060120,2.00014,16.7145,1.75609,1.22307,2.0031,9.74471,3.4364,2.69811,3.11105,3.13515,1.47672,2.0286,2.00484,17.9291,2.45082,2.01945,,,,,,,,,,,,,,,,,,
-211,0.225,1000060120,3.17714,3.35985,1.59799,2.19112,3.20277,14.9679,3.24172,5.71471,3.28757,3.11035,1.55664,2.05866,2.56832,17.4797,2.6328,4.31311,,,,,,,,,,,,,,,,,,
-211,0.275,1000060120,4.22246,1.23728,1.13138,0.975429,4.10955,9.22866,3.02624,4.74973,3.50885,2.87651,1.58028,1.97427,2.96164,14.2796,2.70346,4.40732,,,,,,,,,,,,,,,,,,
-211,0.325,1000060120,4.45729,1.02672,1.00396,0.773275,4.45943,9.65,3.2599,5.39641,3.64586,2.82725,1.62566,1.97717,2.08778,17.9431,3.31684,5.17905,,,,,,,,,,,,,,,,,,
-211,0.375,1000060120,4.49967,1.08216,1.052,0.821333,5.55373,4.15641,2.89354,3.93965,3.76462,2.76232,1.65897,1.96703,2.0004,11.1464,3.39586,2.57306,,,,,,,,,,,,,,,,,,
-211,0.425,1000060120,4.49495,1.08133,1.051,0.820889,5.52258,4.35196,2.95899,4.16743,3.75583,3.10437,1.77467,2.17037,2.00004,14.0008,3.31918,2.47862,,,,,,,,,,,,,,,,,,
-211,0.475,1000060120,4.54972,1.19165,1.14118,0.917928,5.86776,3.91215,2.88899,3.90026,3.77977,3.30903,1.86027,2.30319,2.00014,17.9271,3.48369,2.67787,,,,,,,,,,,,,,,,,,
-211,0.525,1000060120,4.61085,1.141,1.10723,0.867842,5.70791,5.12886,3.35791,5.52864,3.97205,3.10481,1.8742,2.21942,2.00042,14.9471,3.23216,2.39828,,,,,,,,,,,,,,,,,,
-211,0.575,1000060120,4.5863,1.31909,1.23689,1.02991,6.1266,4.23262,3.12424,4.64922,4.26955,2.86478,1.89765,2.12675,2.00004,17.2025,3.51049,2.71084,,,,,,,,,,,,,,,,,,
-211,0.625,1000060120,4.64257,1.31711,1.2424,1.02491,6.81264,3.50057,2.89255,3.85223,4.14749,3.46701,2.08177,2.50078,2,17.6432,3.83191,3.1495,,,,,,,,,,,,,,,,,,
-211,0.675,1000060120,4.65212,1.31855,1.24457,1.02569,6.59013,3.55468,2.89736,3.87092,4.25008,3.44281,2.11384,2.51239,2,17.9914,3.61484,2.85224,,,,,,,,,,,,,,,,,,
-211,0.725,1000060120,4.78841,1.29487,1.24163,0.996519,6.56993,4.10559,3.18446,4.83147,4.46338,3.04771,2.04571,2.28592,2.00188,17.9616,4.3695,4.15036,,,,,,,,,,,,,,,,,,
-211,0.775,1000060120,4.74203,1.37519,1.29517,1.07114,6.79619,3.45138,2.85246,3.74919,4.71517,2.82062,2.03583,2.17329,2,14.0152,4.44555,4.20143,,,,,,,,,,,,,,,,,,
-211,0.825,1000060120,4.80314,1.41891,1.33327,1.10643,7.21254,4.48374,3.38873,5.60386,4.59619,2.93173,2.04343,2.2395,3.11048,16.8062,4.06865,13.5191,,,,,,,,,,,,,,,,,,
-211,0.875,1000060120,4.84491,1.51741,1.40583,1.19047,6.98807,3.86744,3.08655,4.51349,4.60222,3.65803,2.33295,2.79033,4.62944,10.0014,3.19697,5.26847,,,,,,,,,,,,,,,,,,
-211,0.925,1000060120,4.79541,1.51252,1.39545,1.18831,6.90765,3.06775,2.64549,3.12905,4.48181,3.40148,2.18936,2.54665,3.64434,9.04175,6.00353,17.942,,,,,,,,,,,,,,,,,,
-211,0.975,1000060120,4.84267,1.50621,1.39805,1.18089,6.85796,4.24065,3.26447,5.17411,4.79487,3.01823,2.14509,2.34297,2.8326,9.30645,5.086,13.4463,,,,,,,,,,,,,,,,,,
-211,1.025,1000060120,4.90771,1.51871,1.41533,1.18904,7.72634,4.48757,3.24899,5.14751,4.86114,3.43968,2.34107,2.70596,4.60083,9.72945,3.34042,5.79833,,,,,,,,,,,,,,,,,,
-211,1.075,1000060120,4.99271,1.57827,1.46724,1.23703,6.76778,4.07796,3.18658,4.86395,4.98739,2.96636,2.18654,2.36053,3.58439,17.2055,4.4875,13.8577,,,,,,,,,,,,,,,,,,
-211,1.125,1000060120,5.05871,1.67678,1.54183,1.31959,6.83877,4.96694,3.61179,6.58524,4.60778,3.98083,2.46597,3.06787,2.00002,14.944,4.59981,4.59783,,,,,,,,,,,,,,,,,,
-211,1.175,1000060120,4.95961,1.69227,1.53612,1.33559,7.39134,11.6673,4.6684,14.3804,4.92197,3.17117,2.25464,2.5039,3.85714,12.7376,3.66406,7.12689,,,,,,,,,,,,,,,,,,
-211,1.225,1000060120,5.05505,1.70647,1.56043,1.34509,9.26237,11.7658,5.00684,13.3346,4.45748,4.66185,2.66034,3.60555,2.00014,14.4999,4.86043,5.08492,,,,,,,,,,,,,,,,,,
-211,1.275,1000060120,5.02959,1.84721,1.64302,1.46322,9.34401,11.3016,5.16124,14.0656,4.60007,4.9302,2.81797,3.98466,2.54525,10.5249,4.5967,13.7225,,,,,,,,,,,,,,,,,,
-211,1.325,1000060120,5.14029,1.93024,1.71232,1.53238,8.0231,5.21465,3.42769,5.8831,4.51958,3.50967,2.23934,2.63714,2.00002,17.8316,4.91512,5.1948,,,,,,,,,,,,,,,,,,
-211,1.375,1000060120,5.04666,1.8524,1.64975,1.46725,8.42944,3.90162,2.68483,3.49109,2.84591,17.5222,3.40895,6.38876,2.00001,14.9225,3.96953,3.31644,,,,,,,,,,,,,,,,,,
-211,1.425,1000060120,5.08882,2.15195,1.82757,1.71204,2.62576,14.5885,13.2782,19.824,4.36126,4.84759,2.69993,3.74275,2.00072,13.8888,4.15214,3.86215,,,,,,,,,,,,,,,,,,
-211,1.475,1000060120,5.19376,1.92103,1.71769,1.5244,9.39864,12.4358,3.55283,6.60246,2.20576,17.7353,3.51184,11.9481,2.00003,15.265,4.17272,3.67167,,,,,,,,,,,,,,,,,,
-211,1.525,1000060120,5.20823,2.02915,1.78339,1.61596,19.9741,9.15088,10.7206,19.6476,4.51344,4.05136,2.44322,3.06476,2.00002,17.3865,3.63538,2.8703,,,,,,,,,,,,,,,,,,
-211,1.575,1000060120,5.2363,2.08937,1.82451,1.667,19.9819,12.0359,12.3311,20.6715,2.01857,14.4895,4.41665,4.976,2.00007,11.8933,3.83975,3.23588,,,,,,,,,,,,,,,,,,
-211,1.625,1000060120,5.27771,1.92624,1.73506,1.52931,9.20493,12.3326,3.55271,6.74072,2.52539,17.4382,2.8023,4.88219,2.00001,16.642,4.1298,3.66343,,,,,,,,,,,,,,,,,,
-211,1.675,1000060120,5.28175,1.93883,1.74411,1.5397,8.33219,3.44936,2.52011,3.04397,3.96245,3.59074,2.03685,2.53674,2.00032,12.6636,3.5387,2.74866,,,,,,,,,,,,,,,,,,
-211,1.725,1000060120,5.428,2.02775,1.82426,1.61903,7.47167,3.6995,2.91312,4.0117,5.03932,2.94585,2.19994,2.34972,2.00001,17.8399,4.54819,4.36959,,,,,,,,,,,,,,,,,,
-211,1.775,1000060120,5.32811,2.03867,1.81179,1.62686,9.80398,12.7055,3.49242,6.45357,4.2336,9.91568,2.72475,3.90244,2,17.0186,2.94157,2.18459,,,,,,,,,,,,,,,,,,
-211,1.825,1000060120,5.38467,2.08877,1.85234,1.67267,11.2587,13.5607,3.47539,12.2767,4.41842,5.07939,2.82096,4.0433,2,17.0205,4.13916,3.6592,,,,,,,,,,,,,,,,,,
-211,1.875,1000060120,5.51045,1.96621,1.79911,1.56432,8.81691,3.32726,2.31351,2.67839,4.22011,4.17644,2.37683,3.04434,2.00004,17.6975,3.44,2.61013,,,,,,,,,,,,,,,,,,
-211,1.925,1000060120,5.35628,2.07215,1.838,1.65684,10.9265,13.3167,3.77207,13.0947,2.00019,15.4667,2.87478,2.04791,2,15.6696,3.40724,2.59771,,,,,,,,,,,,,,,,,,
-211,1.975,1000060120,5.41055,2.19509,1.91942,1.76859,11.841,13.04,3.53218,11.7665,2.00078,15.9095,3.26235,2.42243,2.00003,17.7698,3.86003,3.23981,,,,,,,,,,,,,,,,,,
-211,2.025,1000060120,5.45607,2.09037,1.86697,1.67684,8.82113,5.15903,2.9296,4.47013,2,17.8745,4.67137,4.57636,2.37201,9.12019,3.55284,12.2403,,,,,,,,,,,,,,,,,,
-211,0.075,1000080160,2.00001,11.5285,0.686849,0.483445,2.00004,17.745,3.3019,2.30292,2.0005,10.4358,1.37121,0.976818,2.17603,14.3176,1.80248,3.17926,,,,,,,,,,,,,,,,,,
-211,0.125,1000080160,2,11.9491,1.35588,0.945141,2.00075,16.5633,3.48854,2.4458,2.44218,13.7774,1.43275,2.40903,2.00262,9.02123,2.08032,1.546,,,,,,,,,,,,,,,,,,
-211,0.175,1000080160,2.00001,15.4758,1.87576,1.30716,2.0056,17.1068,3.86658,3.01745,2.70331,10.7535,1.52523,2.37886,2.55375,16.3449,2.222,3.61501,,,,,,,,,,,,,,,,,,
-211,0.225,1000080160,3.11077,9.3617,1.8476,2.6649,3.09655,17.2015,3.91361,6.45352,2.94651,9.37611,1.59098,2.31556,3.25373,10.1052,2.34842,3.41853,,,,,,,,,,,,,,,,,,
-211,0.275,1000080160,4.36015,1.46207,1.29088,1.15764,4.34185,9.25903,3.67953,5.35867,3.24255,3.21626,1.57276,2.11325,3.78906,9.57563,2.39521,3.20492,,,,,,,,,,,,,,,,,,
-211,0.325,1000080160,4.6888,1.23125,1.18409,0.945079,5.02317,10.199,3.74545,5.22988,3.2764,3.52874,1.71049,2.32682,3.39082,10.6067,2.73545,3.99187,,,,,,,,,,,,,,,,,,
-211,0.375,1000080160,4.73266,1.31691,1.25238,1.01977,6.1364,5.01777,3.48885,4.18365,3.33095,3.63336,1.7791,2.41073,3.18855,12.7797,2.90116,4.43733,,,,,,,,,,,,,,,,,,
-211,0.425,1000080160,4.79179,1.4349,1.34292,1.12103,6.41767,5.03033,3.58972,4.33405,3.56108,3.26595,1.74461,2.22356,2.79532,17.3432,3.18582,5.19081,,,,,,,,,,,,,,,,,,
-211,0.475,1000080160,4.87851,1.41225,1.33744,1.09659,6.52338,5.40275,3.79301,4.86453,3.63855,3.44481,1.84685,2.35429,2.40184,13.1365,3.44957,5.5367,,,,,,,,,,,,,,,,,,
-211,0.525,1000080160,4.88214,1.56102,1.43994,1.22661,7.03841,4.61743,3.59762,4.21186,3.67777,3.72274,1.97097,2.5435,2.00006,9.94672,3.7895,2.67191,,,,,,,,,,,,,,,,,,
-211,0.575,1000080160,4.91039,1.59498,1.46628,1.25465,7.74081,4.59751,3.78013,4.601,3.87849,3.45199,1.95769,2.41331,2,10.1777,4.32766,3.13769,,,,,,,,,,,,,,,,,,
-211,0.625,1000080160,5.03484,1.58783,1.47934,1.24337,7.95617,4.17826,3.60183,4.08192,4.12604,3.3643,2.03803,2.41055,2.01277,14.7834,4.28322,4.14753,,,,,,,,,,,,,,,,,,
-211,0.675,1000080160,4.9768,1.71872,1.55532,1.35706,8.03333,4.10277,3.56551,3.99251,4.37922,3.08316,2.02906,2.28233,2.00398,13.4584,4.76937,3.81249,,,,,,,,,,,,,,,,,,
-211,0.725,1000080160,5.12052,1.71401,1.57545,1.34864,7.78272,5.05986,4.04736,5.36993,4.42447,3.36069,2.15744,2.46965,2.00794,11.4236,5.09598,4.41431,,,,,,,,,,,,,,,,,,
-211,0.775,1000080160,5.11291,1.86792,1.67014,1.47782,8.07206,3.91174,3.44909,3.72089,4.46296,3.43598,2.19927,2.51979,2.30861,16.728,5.09353,17.3105,,,,,,,,,,,,,,,,,,
-211,0.825,1000080160,5.17914,2.01959,1.77201,1.60006,7.96306,4.17319,3.59571,4.07272,4.8392,2.92782,2.12591,2.24297,4.37477,12.6041,4.6566,8.1468,,,,,,,,,,,,,,,,,,
-211,0.875,1000080160,5.18991,2.01077,1.76873,1.59323,8.30476,4.1635,3.63744,4.1751,4.79156,2.79168,2.05046,2.13737,6.32157,5.90891,3.94932,5.3731,,,,,,,,,,,,,,,,,,
-211,0.925,1000080160,5.23938,2.0382,1.7944,1.61504,8.51161,4.25102,3.73415,4.38968,4.62384,3.24715,2.18386,2.42422,5.35057,9.21814,4.90258,8.76778,,,,,,,,,,,,,,,,,,
-211,0.975,1000080160,5.34451,2.09623,1.84857,1.66201,8.98722,4.59001,3.94602,5.03554,4.22879,9.90694,2.79258,3.64955,5.93393,10.8656,4.26524,6.55441,,,,,,,,,,,,,,,,,,
-211,1.025,1000080160,5.44644,2.10371,1.87264,1.66692,8.69886,4.24802,3.7368,4.40765,4.57396,3.63152,2.31981,2.67008,5.88356,10.506,4.68174,7.87062,,,,,,,,,,,,,,,,,,
-211,1.075,1000080160,5.57063,2.13587,1.91438,1.6919,9.20832,4.41649,3.86067,4.73466,4.84009,3.58573,2.40119,2.6817,5.52039,9.92519,4.61118,7.68005,,,,,,,,,,,,,,,,,,
-211,1.125,1000080160,5.70869,2.161,1.95433,1.71026,8.49778,5.47117,4.44776,6.64122,4.5289,4.56012,2.67758,3.2867,5.20819,9.75001,4.28448,6.75523,,,,,,,,,,,,,,,,,,
-211,1.175,1000080160,5.5891,2.19443,1.95389,1.73896,8.6966,5.86662,4.69891,7.5815,4.85879,3.76361,2.48167,2.80682,4.41829,11.3991,4.38321,7.34763,,,,,,,,,,,,,,,,,,
-211,1.225,1000080160,5.62891,2.3552,2.05457,1.86958,9.69141,6.01643,4.69392,7.55084,4.41078,10.0529,2.92141,3.78328,3.37797,16.9135,4.89109,9.22304,,,,,,,,,,,,,,,,,,
-211,1.275,1000080160,5.80193,2.33053,2.07433,1.84929,9.61807,5.83762,4.62185,7.24302,4.57697,4.50424,2.67161,3.26198,2.00207,17.3168,6.58322,6.52212,,,,,,,,,,,,,,,,,,
-211,1.325,1000080160,5.74438,2.50157,2.16177,1.98693,9.59004,5.62177,4.49674,6.82449,4.14249,9.8092,2.75646,3.63042,2.00005,17.5869,5.1892,4.15775,,,,,,,,,,,,,,,,,,
-211,1.375,1000080160,5.95127,2.41663,2.15379,1.91904,8.50266,5.07991,4.16122,5.80387,4.14261,9.73549,2.82528,3.75346,2.00051,11.0568,5.54386,4.68174,,,,,,,,,,,,,,,,,,
-211,1.425,1000080160,6.02466,2.43382,2.17773,1.93268,9.56029,4.54976,3.87685,4.84322,4.35163,4.65715,2.61664,3.31933,2.00003,9.00118,5.04809,3.94323,,,,,,,,,,,,,,,,,,
-211,1.475,1000080160,5.978,2.62404,2.27972,2.08818,9.93227,4.68087,3.88767,4.88729,3.38905,13.6437,3.48954,5.39922,2.53382,13.325,5.16607,17.5556,,,,,,,,,,,,,,,,,,
-211,1.525,1000080160,6.02566,2.52738,2.23447,2.00936,10.6423,5.63476,4.14737,5.78312,2.4513,11.3275,3.74497,6.2863,2.00064,9.29079,5.94518,5.28299,,,,,,,,,,,,,,,,,,
-211,1.575,1000080160,6.11518,2.6816,2.34123,2.13676,9.40262,3.37105,3.12357,3.00535,3.18699,14.2031,3.224,5.00981,2.00017,9.00004,4.97857,3.86838,,,,,,,,,,,,,,,,,,
-211,1.625,1000080160,6.15681,2.91144,2.47853,2.3244,9.79307,5.36329,4.29919,6.19386,4.37898,4.35947,2.53142,3.12124,2.00001,17.6544,4.93,3.85226,,,,,,,,,,,,,,,,,,
-211,1.675,1000080160,6.41478,2.53081,2.30588,2.01026,10.2123,5.06606,3.98328,5.27057,3.70225,9.08405,2.67272,3.71955,2.00004,16.1537,4.82266,3.69988,,,,,,,,,,,,,,,,,,
-211,1.725,1000080160,6.25826,2.67257,2.36437,2.13192,10.591,5.19249,3.93662,5.14847,2.15457,11.3458,3.42859,5.49174,2,17.6916,5.03885,3.97473,,,,,,,,,,,,,,,,,,
-211,1.775,1000080160,6.40806,2.66763,2.39014,2.12765,10.419,3.74903,3.18198,3.29567,2.00408,15.2301,3.93569,3.02525,2.00051,9.00239,5.36032,4.38339,,,,,,,,,,,,,,,,,,
-211,1.825,1000080160,6.42738,2.7081,2.41903,2.16161,10.6591,3.37891,2.93806,2.83121,2.3825,9.32986,3.60673,6.25349,2.00002,17.4938,4.43978,3.24566,,,,,,,,,,,,,,,,,,
-211,1.875,1000080160,6.50384,2.71218,2.43582,2.16643,11.772,13.4178,4.88306,8.64016,3.47,13.0525,3.45667,5.34549,2.00005,16.8583,4.96571,3.8545,,,,,,,,,,,,,,,,,,
-211,1.925,1000080160,6.47322,2.70635,2.4255,2.1614,10.5678,5.25775,4.01203,5.30655,2.00018,15.5965,4.06958,2.91033,2.00024,12.246,4.38924,3.19302,,,,,,,,,,,,,,,,,,
-211,1.975,1000080160,6.61514,2.67535,2.43207,2.13401,10.962,6.14593,4.24222,6.17416,2,16.2655,3.64391,2.55546,2,17.9969,4.22637,3.06484,,,,,,,,,,,,,,,,,,
-211,2.025,1000080160,6.64603,2.56883,2.36727,2.04002,10.5061,3.44942,3.06308,2.95659,4.73038,3.45606,2.30786,2.58036,2.00001,15.9917,3.92866,2.78521,,,,,,,,,,,,,,,,,,
-211,0.075,1000180400,2,2.74232,0.993184,0.693542,2.00014,10.5908,4.62887,3.22446,3.16764,9.02477,1.77012,2.49446,2.03549,11.2386,2.20208,2.67654,,,,,,,,,,,,,,,,,,
-211,0.125,1000180400,2.00008,11.816,2.05125,1.43316,2.00041,9.28345,5.05495,3.52482,3.54046,3.7594,1.92351,2.53915,2.01564,10.6362,2.54725,2.93167,,,,,,,,,,,,,,,,,,
-211,0.175,1000180400,2,15.1849,2.95627,2.06234,2.4838,14.7786,5.56848,9.65861,3.05422,13.4625,2.79387,4.32162,3.00221,13.4492,2.68975,4.16652,,,,,,,,,,,,,,,,,,
-211,0.225,1000180400,2.00087,9.09649,3.7795,2.73331,4.83112,11.1724,5.25433,7.48534,2.06722,14.8612,3.71783,6.17365,4.04716,9.6559,2.74132,3.65502,,,,,,,,,,,,,,,,,,
-211,0.275,1000180400,5.63277,3.15264,2.4686,2.46945,5.86568,10.1197,5.1707,6.82627,2.00124,10.1973,4.19344,2.95297,4.75666,4.60656,2.79456,3.36856,,,,,,,,,,,,,,,,,,
-211,0.325,1000180400,6.08827,2.65467,2.32025,2.112,6.73798,11.2,5.39035,6.69837,2.00178,11.9463,4.50476,3.18418,4.85839,5.20485,3.09668,3.82893,,,,,,,,,,,,,,,,,,
-211,0.375,1000180400,6.33611,2.7095,2.40318,2.15596,8.4054,6.4747,5.0039,5.31576,2.0003,11.705,5.00973,3.49189,5.02586,5.46408,3.28539,4.0625,,,,,,,,,,,,,,,,,,
-211,0.425,1000180400,6.53107,2.89897,2.55173,2.31197,9.11117,6.40761,5.19093,5.33781,2.00102,9.00017,5.28748,3.69887,5.04112,10.38,3.58474,4.56095,,,,,,,,,,,,,,,,,,
-211,0.475,1000180400,6.79678,2.99909,2.6641,2.39384,9.63085,6.6354,5.47163,5.58553,2.00065,14.3594,5.87307,4.09338,5.41284,10.6163,3.87593,4.86283,,,,,,,,,,,,,,,,,,
-211,0.525,1000180400,6.92133,3.20606,2.81091,2.56455,10.3259,6.80971,5.7886,5.80513,2.00047,12.5332,6.52416,4.54561,5.77674,10.8502,4.10048,5.05711,,,,,,,,,,,,,,,,,,
-211,0.575,1000180400,6.97863,3.41361,2.94519,2.73206,10.9771,6.26401,5.59249,5.33103,2.00023,11.9916,7.32721,5.10431,6.47986,6.40152,4.31237,5.04678,,,,,,,,,,,,,,,,,,
-211,0.625,1000180400,7.15123,3.7253,3.15859,2.98548,11.9591,6.13592,5.74078,5.24415,2.00066,9.00181,7.76368,5.41267,7.26902,5.76446,4.2476,4.59454,,,,,,,,,,,,,,,,,,
-211,0.675,1000180400,7.34535,3.72175,3.2003,2.9887,12.2283,6.12486,5.79211,5.24156,2,13.8232,8.4466,5.88544,8.11583,5.31263,4.2694,4.30384,,,,,,,,,,,,,,,,,,
-211,0.725,1000180400,7.73301,3.67569,3.2566,2.95674,12.4387,6.09817,5.81357,5.22602,2.00125,11.3669,8.7279,6.15444,8.73353,4.70791,4.08317,3.843,,,,,,,,,,,,,,,,,,
-211,0.775,1000180400,7.85545,3.94715,3.44214,3.1847,12.3593,6.99857,6.48407,6.20416,2.03657,17.0858,8.92309,7.84593,9.16591,4.66806,4.15601,3.81766,,,,,,,,,,,,,,,,,,
-211,0.825,1000180400,7.93419,4.15134,3.57665,3.35627,12.414,6.27029,5.93937,5.40685,3.36588,9.03849,9.01548,14.6924,9.72019,4.44454,4.11749,3.61925,,,,,,,,,,,,,,,,,,
-211,0.875,1000180400,8.19421,4.12004,3.61593,3.33524,12.6223,6.80031,6.39898,6.00215,4.68713,15.3944,8.71098,13.7392,10.4247,4.2595,4.09321,3.42826,,,,,,,,,,,,,,,,,,
-211,0.925,1000180400,8.24266,4.49948,3.84825,3.65165,13.1128,6.22451,6.06031,5.38898,5.03311,15.5921,9.16414,14.4185,10.3908,4.13788,3.99644,3.3131,,,,,,,,,,,,,,,,,,
-211,0.975,1000180400,8.56971,4.4489,3.89369,3.61895,13.6946,6.36548,6.30909,5.58417,5.59699,16.0656,8.78754,13.3711,10.7926,4.00759,3.9368,3.16911,,,,,,,,,,,,,,,,,,
-211,1.025,1000180400,8.41743,4.79498,4.06415,3.90061,14.3854,6.30359,6.41509,5.5691,5.37362,15.6834,9.67364,15.162,10.8957,4.37215,4.24065,3.51823,,,,,,,,,,,,,,,,,,
-211,1.075,1000180400,8.52614,5.2443,4.33909,4.28177,14.5868,6.55221,6.70481,5.91914,5.74785,15.9111,10.0171,15.5665,11.1907,4.43913,4.33006,3.5717,,,,,,,,,,,,,,,,,,
-211,1.125,1000180400,8.75009,4.81371,4.15013,3.93229,14.8627,13.3582,7.13989,6.48575,4.85428,9.88266,10.696,17.8414,10.9661,4.71837,4.51395,3.85041,,,,,,,,,,,,,,,,,,
-211,1.175,1000180400,9.33821,4.87139,4.32255,3.99734,15.6156,13.5962,7.30874,6.57062,7.60461,11.0619,9.16575,13.0328,11.0892,4.85064,4.63226,3.97468,,,,,,,,,,,,,,,,,,
-211,1.225,1000180400,9.39871,5.19485,4.53646,4.2808,15.3296,6.13374,6.47905,5.45116,7.67787,12.3654,9.82646,14.4033,11.3056,4.74144,4.58193,3.86343,,,,,,,,,,,,,,,,,,
-211,1.275,1000180400,9.34707,5.4765,4.69234,4.52719,15.4037,6.34683,6.72874,5.7738,8.72232,9.84815,9.18595,12.5094,11.4591,5.19527,4.94768,4.30449,,,,,,,,,,,,,,,,,,
-211,1.325,1000180400,9.65819,5.52254,4.79663,4.58247,15.9556,13.3191,6.90922,5.91832,7.17093,14.5663,10.2383,15.6196,11.6316,5.17313,4.96024,4.27946,,,,,,,,,,,,,,,,,,
-211,1.375,1000180400,9.55597,5.51425,4.76057,4.57061,15.6737,6.27868,6.73716,5.73389,10.5726,13.0202,8.93417,11.1733,11.6003,5.48658,5.19071,4.58814,,,,,,,,,,,,,,,,,,
-211,1.425,1000180400,9.9608,5.36198,4.76899,4.44612,16.312,14.0146,7.61679,6.90745,8.14178,12.0391,10.2764,15.1972,11.9015,5.43083,5.20396,4.53216,,,,,,,,,,,,,,,,,,
-211,1.475,1000180400,10.2606,5.49139,4.91433,4.57562,16.7064,5.52267,6.14924,4.82581,9.51279,11.2348,9.29081,12.3909,12.0568,5.47988,5.26741,4.58321,,,,,,,,,,,,,,,,,,
-211,1.525,1000180400,10.2366,5.82235,5.12139,4.87639,16.2427,5.72133,6.25791,5.01862,10.1195,10.9799,10.1297,14.0767,11.4316,6.75945,6.05397,5.85364,,,,,,,,,,,,,,,,,,
-211,1.575,1000180400,10.4755,5.92726,5.25296,4.98007,17.112,13.6217,6.85635,5.66089,7.84222,12.0443,9.90599,14.4945,12.0001,6.0457,5.67894,5.15748,,,,,,,,,,,,,,,,,,
-211,1.625,1000180400,10.6099,6.2223,5.47906,5.26557,17.5787,13.8058,6.81201,5.52875,9.31246,10.2444,10.7971,16.1299,11.5926,6.03282,5.5793,5.13166,,,,,,,,,,,,,,,,,,
-211,1.675,1000180400,10.9843,6.74825,5.93332,5.80093,18.1116,13.9263,6.52486,5.11215,9.85704,9.43838,10.636,15.4666,12.2381,6.03571,5.72685,5.15052,,,,,,,,,,,,,,,,,,
-211,1.725,1000180400,10.7925,6.81947,5.91956,5.86054,17.9567,14.4276,7.18136,5.99581,12.034,13.9901,9.34824,11.49,11.2487,6.614,5.89965,5.69257,,,,,,,,,,,,,,,,,,
-211,1.775,1000180400,11.2329,6.38595,5.73692,5.46391,18.9367,15.5997,6.97693,5.61738,9.71564,10.5796,9.92736,13.7398,11.2689,6.79758,6.04066,5.88337,,,,,,,,,,,,,,,,,,
-211,1.825,1000180400,11.2258,6.34782,5.715,5.42301,18.128,14.2271,6.82358,5.48216,8.97101,12.097,11.2476,17.4638,11.0621,12.8663,6.6291,6.85183,,,,,,,,,,,,,,,,,,
-211,1.875,1000180400,11.2581,6.95062,6.14777,6.03295,17.8886,14.5071,7.32074,6.21003,5.98218,9.27489,12.5592,22.3514,11.5238,12.9626,6.75893,6.90159,,,,,,,,,,,,,,,,,,
-211,1.925,1000180400,11.7096,6.43909,5.90253,5.54216,18.2185,14.5802,7.08597,5.8313,10.4561,9.17326,11.3543,17.2914,11.3686,12.9735,6.78696,6.96673,,,,,,,,,,,,,,,,,,
-211,1.975,1000180400,12.0779,6.86798,6.31397,6.01987,18.7366,15.122,6.91632,5.55038,7.95144,14.7253,11.5004,18.5702,10.8591,12.9859,6.84599,7.28646,,,,,,,,,,,,,,,,,,
-211,2.025,1000180400,12.1623,6.84033,6.31585,5.99604,17.5308,13.5418,6.54957,5.20092,10.8629,11.0042,10.9161,15.8244,11.3556,13.183,7.11337,7.52718,,,,,,,,,,,,,,,,,,
-211,0.075,1000260560,2,2.79259,1.37177,0.958806,2,12.7864,5.27419,3.67249,3.39653,3.81544,1.88298,2.55153,2.00155,11.2068,2.27397,1.62342,,,,,,,,,,,,,,,,,,
-211,0.125,1000260560,2,12.2756,2.664,1.86189,2.00416,17.8251,5.69347,4.09377,3.88385,3.60151,2.0165,2.50982,2.00126,12.8849,2.55671,1.80281,,,,,,,,,,,,,,,,,,
-211,0.175,1000260560,2,16.1794,3.74647,2.61244,2.21454,17.8137,6.31547,11.5561,4.29745,3.55816,2.18441,2.56819,2.70939,17.0209,2.85747,4.58655,,,,,,,,,,,,,,,,,,
-211,0.225,1000260560,2.00988,14.4525,4.69038,3.72933,5.27128,10.4789,5.6358,7.95332,4.67601,3.51554,2.31243,2.60803,4.12302,9.71057,2.81914,3.74313,,,,,,,,,,,,,,,,,,
-211,0.275,1000260560,6.63498,3.96031,3.14386,3.14139,6.23437,9.63935,6.01884,8.08474,4.93105,3.78317,2.52156,2.82305,4.96967,4.46474,2.82153,3.29946,,,,,,,,,,,,,,,,,,
-211,0.325,1000260560,7.36013,3.46633,3.05579,2.78006,7.77077,11.8854,5.68152,6.7292,5.04193,4.51387,2.8663,3.35012,5.07596,5.26378,3.20798,3.90697,,,,,,,,,,,,,,,,,,
