probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,0.425,1000180400,-1.52538,2.26235,2.26235,1.58493,-1.07178,2.20172,2.20172,1.5409,-2.36812,1.35307,1.35307,0.947446,-2.48721,1.26602,1.26602,0.886589
2112,0.475,1000180400,-1.52035,2.26655,2.26655,1.58746,-1.11383,2.17449,2.17449,1.5235,-2.41299,1.36824,1.36824,0.957915,-2.51674,1.27155,1.27155,0.890642
2112,0.525,1000180400,-1.61379,2.22867,2.22867,1.56126,-1.07919,2.25075,2.25075,1.57439,-2.48219,1.37701,1.37701,0.964302,-2.57877,1.27363,1.27363,0.892045
2112,0.575,1000180400,-1.59386,2.3163,2.3163,1.62176,-1.16878,2.22698,2.22698,1.55684,-2.51413,1.37658,1.37658,0.964033,-2.6142,1.28307,1.28307,0.89875
2112,0.625,1000180400,-1.5221,2.24201,2.24201,1.57044,-1.15009,2.22053,2.22053,1.5542,-2.57294,1.3793,1.3793,0.966016,-2.61774,1.29662,1.29662,0.908303
2112,0.675,1000180400,-1.54486,2.26535,2.26535,1.58642,-1.21451,2.30712,2.30712,1.61425,-2.59726,1.3979,1.3979,0.978665,-2.68196,1.29281,1.29281,0.905631
2112,0.725,1000180400,-1.5,2.25432,2.25432,1.57771,-1.20324,2.3204,2.3204,1.62572,-2.64602,1.39844,1.39844,0.979508,-2.71666,1.30466,1.30466,0.913986
2112,0.775,1000180400,-1.54188,2.28274,2.28274,1.59823,-1.23407,2.279,2.279,1.59395,-2.64038,1.4012,1.4012,0.981196,-2.74775,1.29032,1.29032,0.905977
2112,0.825,1000180400,-1.50949,2.29173,2.29173,1.60528,-1.24583,2.32417,2.32417,1.62431,-2.67087,1.39178,1.39178,0.97476,-2.77659,1.30524,1.30524,0.914558
2112,0.875,1000180400,-1.57049,2.26908,2.26908,1.58904,-1.28786,2.36755,2.36755,1.6554,-2.69874,1.40772,1.40772,0.986005,-2.78867,1.32185,1.32185,0.924875
2112,0.925,1000180400,-1.53557,2.28196,2.28196,1.59626,-1.27342,2.35177,2.35177,1.64743,-2.69858,1.42493,1.42493,0.997961,-2.84975,1.27391,1.27391,0.893918
2112,0.975,1000180400,-1.59288,2.2189,2.2189,1.55421,-1.21462,2.34491,2.34491,1.64037,-2.71823,1.39622,1.39622,0.978005,-2.81755,1.32138,1.32138,0.926532
2112,1.025,1000180400,-1.59076,2.299,2.299,1.60976,-1.26245,2.3501,2.3501,1.64438,-2.7449,1.41362,1.41362,0.990253,-2.85836,1.28467,1.28467,0.900009
2112,1.075,1000180400,-1.52259,2.34753,2.34753,1.64398,-1.29805,2.33786,2.33786,1.63646,-2.75564,1.43552,1.43552,1.00561,-2.89324,1.29448,1.29448,0.906843
2112,1.125,1000180400,-1.47795,2.27549,2.27549,1.59023,-1.29488,2.39152,2.39152,1.67304,-2.74857,1.45436,1.45436,1.01867,-2.88367,1.28047,1.28047,0.896751
2112,1.175,1000180400,-1.55502,2.32739,2.32739,1.62956,-1.27618,2.3444,2.3444,1.63988,-2.77041,1.41757,1.41757,0.992898,-2.90241,1.28451,1.28451,0.902186
2112,1.225,1000180400,-1.54506,2.30188,2.30188,1.61235,-1.27159,2.43215,2.43215,1.70048,-2.75815,1.43295,1.43295,1.00352,-2.90498,1.28922,1.28922,0.903168
2112,1.275,1000180400,-1.57407,2.18031,2.18031,1.52711,-1.28866,2.42405,2.42405,1.69422,-2.78936,1.44896,1.44896,1.01478,-2.87301,1.30212,1.30212,0.912095
2112,1.325,1000180400,-1.59579,2.33061,2.33061,1.63242,-1.28642,2.42421,2.42421,1.69815,-2.74885,1.44365,1.44365,1.01096,-2.86475,1.34777,1.34777,0.944183
2112,1.375,1000180400,-1.59167,2.29688,2.29688,1.61087,-1.26814,2.41064,2.41064,1.68764,-2.79647,1.43554,1.43554,1.00533,-2.85543,1.33715,1.33715,0.93676
2112,1.425,1000180400,-1.5299,2.23913,2.23913,1.56792,-1.26093,2.38483,2.38483,1.67062,-2.74875,1.43436,1.43436,1.00445,-2.84442,1.32955,1.32955,0.931456
2112,1.475,1000180400,-1.48177,2.29637,2.29637,1.60438,-1.23837,2.31714,2.31714,1.62022,-2.77972,1.44586,1.44586,1.01244,-2.89526,1.31925,1.31925,0.926774
2112,1.525,1000180400,-1.5617,2.31361,2.31361,1.62063,-1.28074,2.34172,2.34172,1.64036,-2.76217,1.43442,1.43442,1.00469,-2.87563,1.32097,1.32097,0.925396
2112,1.575,1000180400,-1.55598,2.29499,2.29499,1.60576,-1.28091,2.33552,2.33552,1.6337,-2.78146,1.42433,1.42433,0.997344,-2.92518,1.31031,1.31031,0.919933
2112,1.625,1000180400,-1.51129,2.27963,2.27963,1.59587,-1.31254,2.38313,2.38313,1.66968,-2.74812,1.44873,1.44873,1.01448,-2.89404,1.35777,1.35777,0.950749
2112,1.675,1000180400,-1.60068,2.29585,2.29585,1.6077,-1.28364,2.40755,2.40755,1.68653,-2.74447,1.43717,1.43717,1.00622,-2.87304,1.34828,1.34828,0.946744
2112,1.725,1000180400,-1.62628,2.31031,2.31031,1.61842,-1.25146,2.26376,2.26376,1.58267,-2.77178,1.44715,1.44715,1.01332,-2.84151,1.34638,1.34638,0.943245
2112,1.775,1000180400,-1.59325,2.25868,2.25868,1.58095,-1.28123,2.38832,2.38832,1.67304,-2.76657,1.42963,1.42963,1.00091,-2.89396,1.34898,1.34898,0.944944
2112,1.825,1000180400,-1.49651,2.31452,2.31452,1.62149,-1.26136,2.33002,2.33002,1.63023,-2.74319,1.4459,1.4459,1.01261,-2.91727,1.35663,1.35663,0.952432
2112,1.875,1000180400,-1.6094,2.28975,2.28975,1.60378,-1.20795,2.31839,2.31839,1.62154,-2.70872,1.44083,1.44083,1.00856,-2.79189,1.35455,1.35455,0.949086
2112,1.925,1000180400,-1.49032,2.27698,2.27698,1.59424,-1.23749,2.3637,2.3637,1.65213,-2.718,1.4436,1.4436,1.01045,-2.85826,1.36306,1.36306,0.957663
2112,1.975,1000180400,-1.54725,2.24012,2.24012,1.56897,-1.27476,2.29017,2.29017,1.60165,-2.72896,1.44828,1.44828,1.01374,-2.86325,1.38062,1.38062,0.964817
2112,2.025,1000180400,-1.63476,2.28328,2.28328,1.59831,-1.15207,2.26604,2.26604,1.58567,-2.70285,1.43365,1.43365,1.0033,-2.77196,1.37491,1.37491,0.961916
2112,0.075,1000260560,-1.21413,2.39663,2.39663,1.68099,-0.818733,2.02996,2.02996,1.42125,-1.32795,1.12141,1.12141,0.786002,-1.59971,1.20834,1.20834,0.846314
2112,0.125,1000260560,-1.26449,2.42395,2.42395,1.69726,-0.831942,2.10684,2.10684,1.47582,-1.33811,1.17171,1.17171,0.820761,-1.63882,1.23745,1.23745,0.866901
2112,0.175,1000260560,-1.29358,2.4032,2.4032,1.68357,-0.90486,2.17106,2.17106,1.52109,-1.38284,1.21549,1.21549,0.851111,-1.65292,1.29771,1.29771,0.909144
2112,0.225,1000260560,-1.15165,2.44006,2.44006,1.71375,-0.919077,2.21347,2.21347,1.5476,-1.47872,1.24339,1.24339,0.870426,-1.69556,1.30162,1.30162,0.911775
2112,0.275,1000260560,-1.24619,2.3993,2.3993,1.67977,-0.921991,2.2408,2.2408,1.56969,-1.51637,1.27382,1.27381,0.891868,-1.68459,1.35133,1.35133,0.94746
