probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,0.275,1000260560,0.108673,0.163482,0.108106,0.130509,0.238674,0.338925,0.238705,0.240559,0.33552,0.47773,0.333937,0.335475,0.320093,0.455432,0.31883,0.320228
2112,0.325,1000260560,0.110075,0.165026,0.110476,0.132202,0.224768,0.319566,0.224722,0.227083,0.311186,0.442332,0.310457,0.311797,0.292786,0.416079,0.292086,0.293362
2112,0.375,1000260560,0.109061,0.163939,0.108469,0.130703,0.215213,0.306264,0.215032,0.217822,0.284512,0.404409,0.283669,0.28495,0.264195,0.37552,0.263443,0.264847
2112,0.425,1000260560,0.111688,0.167688,0.11185,0.133225,0.203111,0.289639,0.202716,0.206271,0.262651,0.373007,0.262345,0.263757,0.237931,0.337929,0.237884,0.239756
2112,0.475,1000260560,0.107639,0.162327,0.107329,0.130211,0.194695,0.277818,0.194454,0.198619,0.244386,0.347415,0.243826,0.245559,0.223123,0.317328,0.222844,0.225244
2112,0.525,1000260560,0.10664,0.160792,0.106355,0.129525,0.185895,0.265763,0.185603,0.190592,0.227046,0.322989,0.226588,0.228849,0.203922,0.290416,0.203844,0.207277
2112,0.575,1000260560,0.109223,0.164432,0.109499,0.131775,0.173495,0.248477,0.173433,0.179764,0.213144,0.303587,0.212658,0.215568,0.188444,0.269216,0.188098,0.192806
2112,0.625,1000260560,0.107325,0.16192,0.106994,0.130001,0.163631,0.235435,0.163123,0.170928,0.202137,0.288228,0.201788,0.205396,0.171765,0.246472,0.171254,0.177873
2112,0.675,1000260560,0.107221,0.161434,0.106761,0.129658,0.151928,0.219677,0.151428,0.161282,0.191811,0.274012,0.191476,0.195932,0.160165,0.230739,0.159581,0.167931
2112,0.725,1000260560,0.104412,0.15789,0.103936,0.12801,0.147947,0.214443,0.147374,0.158056,0.181022,0.258966,0.18113,0.186656,0.151529,0.21901,0.150971,0.160843
2112,0.775,1000260560,0.105175,0.159498,0.104932,0.128961,0.133939,0.195772,0.13302,0.146946,0.171838,0.246739,0.171589,0.178297,0.142713,0.207156,0.142088,0.153781
2112,0.825,1000260560,0.100347,0.152775,0.10032,0.126159,0.134052,0.195944,0.133169,0.147076,0.170563,0.245019,0.170334,0.177223,0.135716,0.198083,0.134697,0.148137
2112,0.875,1000260560,0.100061,0.15231,0.0998791,0.125806,0.128345,0.188408,0.127301,0.142769,0.161282,0.232272,0.161012,0.169224,0.130826,0.191525,0.129774,0.144475
2112,0.925,1000260560,0.0955893,0.146817,0.0946388,0.122774,0.122057,0.179947,0.121119,0.138406,0.156555,0.225915,0.156634,0.165699,0.12602,0.185233,0.124776,0.140869
2112,0.975,1000260560,0.101002,0.154231,0.101289,0.127108,0.116906,0.173476,0.115564,0.134661,0.153432,0.221756,0.153678,0.163345,0.122102,0.179898,0.120908,0.13813
2112,1.025,1000260560,0.0935509,0.144048,0.0922885,0.121354,0.115409,0.171603,0.113976,0.133629,0.148737,0.215796,0.148657,0.159333,0.117299,0.173823,0.115686,0.134576
2112,1.075,1000260560,0.0890732,0.138559,0.0880577,0.119474,0.117713,0.174467,0.116318,0.135113,0.14646,0.212711,0.146308,0.157436,0.111822,0.166656,0.109951,0.130791
2112,1.125,1000260560,0.0913968,0.141672,0.0908242,0.121082,0.110343,0.165007,0.108637,0.130151,0.139146,0.203204,0.139166,0.15205,0.108308,0.162084,0.106232,0.128419
