probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
-211,0.475,1000180400,6.93015,3.1375,2.77394,2.50734,10.2341,7.53334,6.24923,6.55772,3.5106,9.60699,7.91775,12.858,8.85786,4.29088,3.85744,3.48696
-211,0.525,1000180400,7.03788,3.42233,2.96022,2.74162,10.9595,12.8774,6.65504,6.94617,2.93834,16.8468,9.03158,15.0248,9.38128,4.26745,3.94085,3.46209
-211,0.575,1000180400,7.06373,3.60182,3.07041,2.88456,11.6351,7.20725,6.43226,6.35823,2.00109,9.23954,10.5206,7.47823,9.94525,4.48411,4.18329,3.65189
-211,0.625,1000180400,7.22622,3.92538,3.28747,3.14632,12.6693,6.85508,6.45805,6.0684,2.28815,17.829,10.9302,15.6172,10.5827,4.31453,4.15589,3.47506
-211,0.675,1000180400,7.40937,3.98321,3.35866,3.20271,13.0296,6.53167,6.29232,5.72365,2.03228,10.0439,11.9855,12.9105,11.2726,4.41035,4.31677,3.53954
-211,0.725,1000180400,7.82604,3.86809,3.39085,3.11777,13.2955,6.72155,6.51826,5.96818,3.98091,11.9599,11.3905,20.0047,11.7327,4.14894,4.14275,3.2599
-211,0.775,1000180400,7.93197,4.09977,3.5475,3.31262,13.1334,13.3872,7.29048,7.18799,3.7998,16.5557,11.8703,21.4609,12.0552,4.2403,4.25028,3.33414
-211,0.825,1000180400,8.03524,4.32377,3.70252,3.49795,13.2452,6.90369,6.65387,6.18956,5.04064,10.5035,12.273,21.6353,12.5456,4.19932,4.24921,3.25858
-211,0.875,1000180400,8.26521,4.33041,3.75576,3.51229,13.5141,13.3082,7.18423,6.88178,5.91033,9.66431,12.3513,21.7436,13.1271,4.18454,4.27228,3.22698
-211,0.925,1000180400,8.3238,4.67867,3.96974,3.80342,14.0281,6.72966,6.71769,6.07201,5.95476,10.5108,13.1748,24.2759,13.0276,4.16421,4.24692,3.20112
-211,0.975,1000180400,8.63967,4.58533,3.99188,3.73496,14.6137,13.3197,7.11918,6.51728,6.66532,11.6644,12.6516,22.4671,13.0686,4.36791,4.44456,3.40402
-211,1.025,1000180400,8.49685,4.93524,4.16459,4.0198,15.3881,13.4274,7.15285,6.37332,6.66856,10.5445,13.938,26.6232,13.1162,4.71615,4.77382,3.77073
-211,1.075,1000180400,8.58179,5.42428,4.45429,4.43546,15.6422,13.6288,7.34209,6.60901,5.25847,16.3475,15.4936,51.2159,13.3669,4.75578,4.8346,3.8025
-211,1.125,1000180400,8.81558,5.02712,4.29328,4.11322,15.8853,14.27,8.02652,7.70396,3.84723,14.0963,16.6389,51.9293,13.0732,5.17777,5.1797,4.25675
-211,1.175,1000180400,9.40382,5.04937,4.44814,4.15414,16.792,14.6592,8.1574,7.74003,7.98767,9.96991,14.3966,51.5391,12.9785,5.41492,5.36798,4.50895
-211,1.225,1000180400,9.46198,5.37801,4.66278,4.44488,16.3991,13.7013,7.23452,6.30085,7.92388,11.7265,15.6782,52.9712,13.3436,5.2192,5.25237,4.29593
-211,1.275,1000180400,9.40427,5.63142,4.79977,4.66544,16.4763,14.0727,7.62938,6.90596,9.84745,13.8098,14.363,27.4491,13.1305,5.90529,5.80266,5.03751
-211,1.325,1000180400,9.71349,5.68195,4.90746,4.72752,17.0407,14.2746,7.62094,6.79574,8.00777,11.8748,15.8623,53.1319,13.3169,5.89901,5.83414,5.03012
-211,1.375,1000180400,9.63712,5.65377,4.87422,4.69126,16.7198,14.0154,7.4758,6.6189,12.5461,11.193,14.4573,27.3664,13.2849,6.13913,6.02914,5.29488
-211,1.425,1000180400,10.0398,5.51878,4.88636,4.58896,17.4175,15.1779,8.37811,8.06263,8.46494,12.232,16.5848,53.568,13.5412,6.21204,6.14405,5.39163
-211,1.475,1000180400,10.34,5.59517,5.00496,4.66822,17.9307,13.9602,6.71974,5.37269,11.2023,13.3718,15.0251,54.0441,13.5783,6.23802,6.17236,5.42639
-211,1.525,1000180400,10.3298,5.90166,5.19842,4.95047,17.3151,13.7181,6.8711,5.64157,10.6289,12.7508,18.0743,53.4945,13.3478,6.73449,6.54032,5.99137
-211,1.575,1000180400,10.5424,6.06591,5.35911,5.11322,18.1916,14.909,7.4197,6.34468,8.47764,10.0867,15.5895,53.3447,13.7905,6.3665,6.33488,5.58566
-211,1.625,1000180400,10.6826,6.38059,5.6027,5.41937,18.8792,16.2334,7.68503,6.6853,7.02936,9.73704,20.6502,52.4419,13.1369,6.55295,6.33497,5.76348
-211,1.675,1000180400,11.0431,6.88512,6.0416,5.94991,19.472,17.4285,7.13096,5.78498,7.03773,12.0488,22.3086,63.0112,14.1069,6.30284,6.34945,5.53916
-211,1.725,1000180400,10.8632,6.93755,6.02646,5.98312,19.0573,16.4917,7.51264,6.41307,12.7684,9.48436,18.1911,53.7181,12.7832,7.14224,6.71951,6.4213
-211,1.775,1000180400,11.2922,6.50982,5.83932,5.59097,20,15.9653,8.34259,7.74693,10.3479,10.4902,16.9899,54.2986,12.8855,7.23627,6.82802,6.55242
-211,1.825,1000180400,11.2681,6.54715,5.86054,5.62679,19.5113,17.7529,7.66584,6.59219,2.00407,9.04341,28.0215,66.8656,12.7327,13.3568,7.26647,7.28086
-211,1.875,1000180400,11.3184,7.11769,6.28676,6.21394,19.3711,17.6723,8.53015,8.14929,2.02582,15.6403,23.4497,32.5107,13.5139,13.3493,7.23152,6.97452
-211,1.925,1000180400,11.7804,6.53499,5.98818,5.64235,19.505,17.7135,7.52642,6.38021,2.04162,10.2062,31.8856,65.4195,11.8802,13.7545,8.08014,8.98173
-211,1.975,1000180400,12.1513,7.03984,6.46478,6.21661,20,9.6618,7.63646,6.51808,5.5949,15.8761,20.6194,53.5821,12.3677,13.5093,7.51684,7.80321
-211,2.025,1000180400,12.2059,7.01434,6.45574,6.20206,18.7218,15.6997,7.48552,6.35842,12.7427,11.2703,18.7961,52.6794,12.8383,13.7157,7.77273,8.06512
-211,0.075,1000260560,2,2.82928,1.67531,1.17135,2.00008,13.6071,5.95412,4.15251,6.3702,2.38121,2.20127,1.87979,5.19296,4.02565,2.7183,3.03719
-211,0.125,1000260560,2,12.3894,3.04694,2.12915,2.00019,11.365,6.39597,4.45539,6.68708,2.62,2.40716,2.0763,4.72454,10.1613,3.28699,4.27906
-211,0.175,1000260560,2,16.2035,4.17468,2.9117,2.00018,14.5234,7.23557,5.04811,7.11919,2.78053,2.57943,2.20295,5.81268,5.08115,3.41204,3.88737
-211,0.225,1000260560,2.00001,9.97043,5.11686,3.56404,4.86917,15.437,6.73411,10.2634,7.4545,2.87692,2.69343,2.27582,7.11394,4.11569,3.35575,3.29071
-211,0.275,1000260560,6.88698,4.41652,3.45171,3.50135,6.27972,10.4745,6.93262,9.83576,7.80557,3.08259,2.88534,2.44551,7.95823,3.76185,3.35386,3.03011
-211,0.325,1000260560,7.60677,3.87578,3.34533,3.12154,7.98494,11.7902,6.62788,8.21275,8.06899,3.45189,3.17435,2.7628,8.35147,4.12876,3.65502,3.34457
-211,0.375,1000260560,7.83415,4.02769,3.4853,3.24963,9.93648,12.7644,6.62921,7.29021,8.32196,3.98212,3.55745,3.21781,8.69033,4.24382,3.79475,3.44547
