probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,1.275,1000180400,0.114693,0.170516,0.112952,0.132799,0.153695,0.221738,0.153383,0.162801,0.196334,0.280207,0.195869,0.199902,0.173922,0.249054,0.173861,0.180132
2112,1.325,1000180400,0.11617,0.172425,0.114439,0.133756,0.151421,0.218722,0.151032,0.160888,0.195477,0.279,0.195042,0.199142,0.166324,0.239019,0.165854,0.173226
2112,1.375,1000180400,0.112331,0.167279,0.110536,0.131171,0.153614,0.221662,0.153353,0.162805,0.191547,0.27376,0.190879,0.195343,0.169906,0.243932,0.169403,0.176273
2112,1.425,1000180400,0.113959,0.169533,0.112124,0.132224,0.152938,0.220695,0.152646,0.162199,0.190302,0.271854,0.189868,0.194416,0.160652,0.231293,0.160193,0.168438
2112,1.475,1000180400,0.111917,0.166781,0.11006,0.130868,0.153077,0.220887,0.152781,0.162309,0.183758,0.262537,0.183708,0.18885,0.161745,0.232781,0.161283,0.169353
2112,1.525,1000180400,0.108334,0.162206,0.106187,0.128409,0.158586,0.228612,0.157992,0.166613,0.186888,0.266869,0.186809,0.19164,0.159467,0.22968,0.159014,0.167453
2112,1.575,1000180400,0.106755,0.159997,0.104659,0.127436,0.156637,0.225759,0.156289,0.165192,0.181732,0.259486,0.182014,0.187328,0.153144,0.220974,0.152846,0.162358
2112,1.625,1000180400,0.10192,0.153911,0.099312,0.124211,0.14928,0.216127,0.148551,0.158907,0.18439,0.263482,0.184245,0.189333,0.15415,0.22236,0.153827,0.163162
2112,1.675,1000180400,0.104084,0.156733,0.101618,0.125597,0.154399,0.222706,0.154072,0.163366,0.180769,0.258451,0.180692,0.186157,0.151908,0.219558,0.151316,0.161127
2112,1.725,1000180400,0.0988502,0.149984,0.0960246,0.122315,0.157577,0.227248,0.156978,0.165772,0.183157,0.261635,0.1832,0.188393,0.152893,0.22063,0.152602,0.162161
2112,1.775,1000180400,0.100674,0.152316,0.0979536,0.123411,0.152882,0.220618,0.152592,0.162155,0.178759,0.255996,0.17831,0.184055,0.15204,0.219749,0.151435,0.161224
2112,1.825,1000180400,0.0940353,0.14365,0.0908092,0.119333,0.160377,0.230926,0.15992,0.168214,0.180869,0.258593,0.180787,0.186242,0.149989,0.217075,0.149266,0.159477
2112,1.875,1000180400,0.0918881,0.140898,0.0884289,0.118041,0.158527,0.228533,0.157933,0.166564,0.184968,0.264342,0.184739,0.189778,0.148407,0.214951,0.14767,0.158199
2112,1.925,1000180400,0.0924417,0.141644,0.0891388,0.118475,0.159772,0.2301,0.159317,0.167709,0.179727,0.257226,0.179393,0.185008,0.144056,0.209142,0.143244,0.154699
2112,1.975,1000180400,0.0931722,0.142602,0.0899931,0.118963,0.163664,0.235462,0.163127,0.170916,0.181528,0.259533,0.1814,0.186788,0.153186,0.221034,0.152887,0.162394
2112,2.025,1000180400,0.0883374,0.136411,0.0845284,0.116046,0.161974,0.233099,0.161513,0.16955,0.186395,0.266436,0.186001,0.190916,0.151484,0.21895,0.150931,0.160814
2112,0.075,1000260560,0.236829,0.33647,0.236652,0.238557,0.429362,0.614186,0.425805,0.428889,2.26859,4.10994,1.94646,2.26707,1.91043,3.25397,1.70167,1.91158
2112,0.125,1000260560,0.177839,0.254743,0.177371,0.18322,0.344999,0.491446,0.343239,0.34489,1.24809,1.9284,1.17868,1.24754,1.03628,1.55879,0.996297,1.03734
2112,0.175,1000260560,0.15097,0.218211,0.150463,0.160432,0.305178,0.434145,0.303924,0.305243,0.869547,1.28404,0.846688,0.871617,0.727655,1.06088,0.71412,0.728988
2112,0.225,1000260560,0.142765,0.207198,0.14218,0.153856,0.286592,0.407418,0.285879,0.28721,0.696707,1.01336,0.684629,0.697732,0.624069,0.903283,0.614582,0.624051
2112,0.275,1000260560,0.132605,0.193912,0.131572,0.145808,0.273399,0.388642,0.27255,0.273882,0.597611,0.862799,0.589969,0.598298,0.537069,0.772446,0.531294,0.53734
2112,0.325,1000260560,0.126991,0.186514,0.125784,0.141595,0.254939,0.362018,0.254847,0.256389,0.52459,0.753387,0.519911,0.525545,0.476654,0.683196,0.472448,0.476672
2112,0.375,1000260560,0.123533,0.182,0.122175,0.139041,0.24347,0.346163,0.242925,0.244701,0.473219,0.678287,0.468904,0.473037,0.419278,0.598537,0.4172,0.420069
2112,0.425,1000260560,0.120968,0.178549,0.119599,0.137242,0.228613,0.325281,0.228071,0.230294,0.430857,0.616082,0.427654,0.430765,0.368552,0.525466,0.366471,0.368432
2112,0.475,1000260560,0.115241,0.171252,0.113568,0.133228,0.218706,0.310318,0.218244,0.220839,0.3895,0.555837,0.387087,0.389387,0.338009,0.481298,0.336424,0.337991
2112,0.525,1000260560,0.113854,0.169478,0.112168,0.132337,0.20743,0.295565,0.207003,0.210241,0.355825,0.507116,0.353855,0.355638,0.30517,0.434128,0.303917,0.30523
2112,0.575,1000260560,0.11384,0.169448,0.112131,0.132302,0.194498,0.277471,0.194293,0.198453,0.330188,0.469853,0.328949,0.330435,0.276455,0.392993,0.275576,0.276887
2112,0.625,1000260560,0.111648,0.166611,0.110184,0.131159,0.18148,0.259136,0.181833,0.187185,0.306907,0.436482,0.305823,0.307143,0.250802,0.356359,0.25036,0.25195
2112,0.675,1000260560,0.111556,0.16646,0.10996,0.130959,0.169548,0.243511,0.169141,0.176101,0.286202,0.406531,0.285752,0.287027,0.229686,0.326627,0.229264,0.231414
2112,0.725,1000260560,0.108253,0.162297,0.106775,0.12909,0.1642,0.236214,0.163691,0.171411,0.267319,0.379965,0.266536,0.267909,0.216668,0.308431,0.216228,0.218938
2112,0.775,1000260560,0.107716,0.161838,0.10653,0.129151,0.14935,0.21626,0.148682,0.159045,0.251148,0.356864,0.25072,0.252314,0.202366,0.28819,0.202368,0.205897
2112,0.825,1000260560,0.101993,0.154057,0.100468,0.125292,0.149118,0.21595,0.148452,0.158862,0.244028,0.346908,0.243449,0.245185,0.192998,0.275533,0.192604,0.196902
2112,0.875,1000260560,0.102911,0.155772,0.101469,0.126135,0.143314,0.208201,0.142549,0.154194,0.230161,0.326863,0.23032,0.232428,0.183867,0.262694,0.183799,0.188927
2112,0.925,1000260560,0.098069,0.149489,0.0962267,0.123034,0.135881,0.198148,0.135197,0.148556,0.219742,0.312316,0.219846,0.222375,0.175552,0.251464,0.175268,0.181367
2112,0.975,1000260560,0.102673,0.155881,0.102043,0.126957,0.129608,0.190048,0.128496,0.143591,0.213136,0.303385,0.212953,0.215859,0.169384,0.243213,0.168883,0.175823
2112,1.025,1000260560,0.0959211,0.146766,0.0940086,0.121837,0.129304,0.189724,0.12832,0.143536,0.205224,0.292503,0.204817,0.208199,0.161186,0.232016,0.160725,0.168881
