probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,0.425,1000260560,-1.16883,2.49167,2.49167,1.74123,-0.859543,2.25586,2.25586,1.57687,-0.22202,1.5386,1.5386,1.07689,-0.232527,1.61063,1.61063,1.12769
2112,0.475,1000260560,-1.12242,2.52896,2.52896,1.77108,-0.944312,2.33174,2.33174,1.63342,-0.276385,1.53593,1.53593,1.07532,-0.298249,1.65207,1.65207,1.15699
2112,0.525,1000260560,-1.19111,2.45919,2.45919,1.72264,-0.924644,2.39439,2.39439,1.67355,-0.328537,1.56938,1.56938,1.09857,-0.268811,1.67874,1.67874,1.17597
2112,0.575,1000260560,-1.19577,2.45446,2.45446,1.71939,-1.00532,2.37872,2.37872,1.66659,-0.369646,1.58682,1.58682,1.11066,-0.300637,1.66659,1.66659,1.16709
2112,0.625,1000260560,-1.29322,2.53971,2.53971,1.77863,-1.0615,2.38749,2.38749,1.66903,-0.385619,1.62668,1.62668,1.13872,-0.329909,1.69257,1.69257,1.18572
2112,0.675,1000260560,-1.24007,2.42127,2.42127,1.69588,-1.01706,2.4385,2.4385,1.70847,-0.425775,1.63573,1.63573,1.14529,-0.313833,1.69302,1.69302,1.1856
2112,0.725,1000260560,-1.2331,2.45674,2.45674,1.72268,-1.05239,2.44014,2.44014,1.70601,-0.452845,1.65118,1.65118,1.15581,-0.330806,1.72252,1.72252,1.20648
2112,0.775,1000260560,-1.19751,2.49004,2.49004,1.74433,-1.15482,2.44747,2.44747,1.71476,-0.464286,1.6713,1.6713,1.17045,-0.380422,1.73105,1.73105,1.212
2112,0.825,1000260560,-1.22686,2.44637,2.44637,1.71386,-1.04159,2.48383,2.48383,1.73613,-0.488705,1.66006,1.66006,1.16237,-0.368822,1.72919,1.72919,1.21138
2112,0.875,1000260560,-1.12983,2.44077,2.44077,1.70991,-1.02732,2.53759,2.53759,1.77758,-0.514985,1.69272,1.69272,1.18526,-0.392918,1.77295,1.77295,1.24166
2112,0.925,1000260560,-1.20078,2.52254,2.52254,1.77093,-1.15277,2.50574,2.50574,1.75147,-0.536186,1.7179,1.7179,1.2027,-0.452849,1.78493,1.78493,1.25045
2112,0.975,1000260560,-1.18534,2.45502,2.45502,1.72435,-1.21169,2.58888,2.58888,1.8135,-0.566519,1.69836,1.69836,1.18883,-0.44201,1.76236,1.76236,1.2323
2112,1.025,1000260560,-1.22967,2.50094,2.50094,1.75259,-1.14286,2.54019,2.54019,1.7756,-0.579176,1.76709,1.76709,1.23642,-0.446035,1.82088,1.82088,1.27566
2112,1.075,1000260560,-1.17716,2.5015,2.5015,1.75231,-1.09153,2.58715,2.58715,1.81219,-0.570727,1.74785,1.74785,1.22317,-0.456448,1.81948,1.81948,1.27453
